date,session_key,meeting_key,driver_number,position
2023-07-23T13:17:46.617000+00:00,9133,1215,24,14
2023-07-23T13:17:46.617000+00:00,9133,1215,3,13
2023-07-23T13:17:58.492000+00:00,9133,1215,24,15
2023-07-23T13:17:58.492000+00:00,9133,1215,18,14
2023-07-23T13:18:00.757000+00:00,9133,1215,24,16
2023-07-23T13:18:00.757000+00:00,9133,1215,77,15
2023-07-23T13:18:02.007000+00:00,9133,1215,24,17
2023-07-23T13:18:02.007000+00:00,9133,1215,23,16
2023-07-23T13:18:04.773000+00:00,9133,1215,24,18
2023-07-23T13:18:04.773000+00:00,9133,1215,22,17
2023-07-23T13:22:00.550000+00:00,9133,1215,3,12
2023-07-23T13:22:00.550000+00:00,9133,1215,2,13
2023-07-23T13:22:12.800000+00:00,9133,1215,18,13
2023-07-23T13:22:12.800000+00:00,9133,1215,2,14
2023-07-23T13:22:14.472000+00:00,9133,1215,77,14
2023-07-23T13:22:14.472000+00:00,9133,1215,2,15
2023-07-23T13:22:17.128000+00:00,9133,1215,23,15
2023-07-23T13:22:17.128000+00:00,9133,1215,2,16
2023-07-23T13:22:19.362000+00:00,9133,1215,22,16
2023-07-23T13:22:19.362000+00:00,9133,1215,2,17
2023-07-23T13:22:27.081000+00:00,9133,1215,24,17
2023-07-23T13:22:27.081000+00:00,9133,1215,2,18
2023-07-23T13:23:26.048000+00:00,9133,1215,3,11
2023-07-23T13:23:26.048000+00:00,9133,1215,20,12
2023-07-23T13:23:37.345000+00:00,9133,1215,18,12
2023-07-23T13:23:37.345000+00:00,9133,1215,20,13
2023-07-23T13:23:39.314000+00:00,9133,1215,77,13
2023-07-23T13:23:39.314000+00:00,9133,1215,20,14
2023-07-23T13:23:42.220000+00:00,9133,1215,23,14
2023-07-23T13:23:42.220000+00:00,9133,1215,20,15
2023-07-23T13:23:44.517000+00:00,9133,1215,22,15
2023-07-23T13:23:44.517000+00:00,9133,1215,20,16
2023-07-23T13:23:50.954000+00:00,9133,1215,24,16
2023-07-23T13:23:50.954000+00:00,9133,1215,20,17
2023-07-23T13:24:37.594000+00:00,9133,1215,11,6
2023-07-23T13:24:37.594000+00:00,9133,1215,55,7
2023-07-23T13:24:43.750000+00:00,9133,1215,14,7
2023-07-23T13:24:43.750000+00:00,9133,1215,55,8
2023-07-23T13:24:48.891000+00:00,9133,1215,27,8
2023-07-23T13:24:48.891000+00:00,9133,1215,55,9
2023-07-23T13:24:50.219000+00:00,9133,1215,55,10
2023-07-23T13:24:50.219000+00:00,9133,1215,63,9
2023-07-23T13:24:55.156000+00:00,9133,1215,55,11
2023-07-23T13:24:55.156000+00:00,9133,1215,3,10
2023-07-23T13:26:02.421000+00:00,9133,1215,44,5
2023-07-23T13:26:02.421000+00:00,9133,1215,16,4
2023-07-23T13:26:05.936000+00:00,9133,1215,44,6
2023-07-23T13:26:05.936000+00:00,9133,1215,11,5
2023-07-23T13:26:09.170000+00:00,9133,1215,44,7
2023-07-23T13:26:09.170000+00:00,9133,1215,14,6
2023-07-23T13:26:11.811000+00:00,9133,1215,27,9
2023-07-23T13:26:11.811000+00:00,9133,1215,63,8
2023-07-23T13:26:15.405000+00:00,9133,1215,44,8
2023-07-23T13:26:15.405000+00:00,9133,1215,63,7
2023-07-23T13:26:20.389000+00:00,9133,1215,27,10
2023-07-23T13:26:20.389000+00:00,9133,1215,3,9
2023-07-23T13:26:25.608000+00:00,9133,1215,27,11
2023-07-23T13:26:25.608000+00:00,9133,1215,55,10
2023-07-23T13:26:27.670000+00:00,9133,1215,27,12
2023-07-23T13:26:27.670000+00:00,9133,1215,18,11
2023-07-23T13:26:29.576000+00:00,9133,1215,77,12
2023-07-23T13:26:29.576000+00:00,9133,1215,27,13
2023-07-23T13:26:32.983000+00:00,9133,1215,27,14
2023-07-23T13:26:32.983000+00:00,9133,1215,23,13
2023-07-23T13:26:34.686000+00:00,9133,1215,27,15
2023-07-23T13:26:34.686000+00:00,9133,1215,22,14
2023-07-23T13:27:30.810000+00:00,9133,1215,4,4
2023-07-23T13:27:30.810000+00:00,9133,1215,16,5
2023-07-23T13:27:30.810000+00:00,9133,1215,11,3
2023-07-23T13:27:34.294000+00:00,9133,1215,4,5
2023-07-23T13:27:34.294000+00:00,9133,1215,16,6
2023-07-23T13:27:34.294000+00:00,9133,1215,14,4
2023-07-23T13:27:40.747000+00:00,9133,1215,16,7
2023-07-23T13:27:40.747000+00:00,9133,1215,63,6
2023-07-23T13:27:46.622000+00:00,9133,1215,44,7
2023-07-23T13:27:46.622000+00:00,9133,1215,16,8
2023-07-23T13:27:47.262000+00:00,9133,1215,16,9
2023-07-23T13:27:47.262000+00:00,9133,1215,3,8
2023-07-23T13:27:49.997000+00:00,9133,1215,16,10
2023-07-23T13:27:49.997000+00:00,9133,1215,55,9
2023-07-23T13:27:52.559000+00:00,9133,1215,16,11
2023-07-23T13:27:52.559000+00:00,9133,1215,18,10
2023-07-23T13:28:55.418000+00:00,9133,1215,81,3
2023-07-23T13:28:55.418000+00:00,9133,1215,11,2
2023-07-23T13:28:59.449000+00:00,9133,1215,81,4
2023-07-23T13:28:59.449000+00:00,9133,1215,14,3
2023-07-23T13:29:11.308000+00:00,9133,1215,24,15
2023-07-23T13:29:11.308000+00:00,9133,1215,16,10
2023-07-23T13:29:11.308000+00:00,9133,1215,77,11
2023-07-23T13:29:11.308000+00:00,9133,1215,27,14
2023-07-23T13:29:11.308000+00:00,9133,1215,55,8
2023-07-23T13:29:11.308000+00:00,9133,1215,31,18
2023-07-23T13:29:11.308000+00:00,9133,1215,3,20
2023-07-23T13:29:11.308000+00:00,9133,1215,18,9
2023-07-23T13:29:11.308000+00:00,9133,1215,10,19
2023-07-23T13:29:11.308000+00:00,9133,1215,23,12
2023-07-23T13:29:11.308000+00:00,9133,1215,22,13
2023-07-23T13:29:11.308000+00:00,9133,1215,20,16
2023-07-23T13:29:11.308000+00:00,9133,1215,2,17
2023-07-23T13:29:11.323000+00:00,9133,1215,24,16
2023-07-23T13:29:11.323000+00:00,9133,1215,16,11
2023-07-23T13:29:11.323000+00:00,9133,1215,77,12
2023-07-23T13:29:11.323000+00:00,9133,1215,27,15
2023-07-23T13:29:11.323000+00:00,9133,1215,31,19
2023-07-23T13:29:11.323000+00:00,9133,1215,3,9
2023-07-23T13:29:11.323000+00:00,9133,1215,18,10
2023-07-23T13:29:11.323000+00:00,9133,1215,10,20
2023-07-23T13:29:11.323000+00:00,9133,1215,23,13
2023-07-23T13:29:11.323000+00:00,9133,1215,22,14
2023-07-23T13:29:11.323000+00:00,9133,1215,20,17
2023-07-23T13:29:11.323000+00:00,9133,1215,2,18
2023-07-23T13:29:12.948000+00:00,9133,1215,4,4
2023-07-23T13:29:12.948000+00:00,9133,1215,81,5
2023-07-23T13:29:17.683000+00:00,9133,1215,3,10
2023-07-23T13:29:17.683000+00:00,9133,1215,18,9
2023-07-23T13:29:18.886000+00:00,9133,1215,16,10
2023-07-23T13:29:18.886000+00:00,9133,1215,3,11
2023-07-23T13:29:20.823000+00:00,9133,1215,77,11
2023-07-23T13:29:20.823000+00:00,9133,1215,3,12
2023-07-23T13:29:24.308000+00:00,9133,1215,3,13
2023-07-23T13:29:24.308000+00:00,9133,1215,23,12
2023-07-23T13:29:25.745000+00:00,9133,1215,3,14
2023-07-23T13:29:25.745000+00:00,9133,1215,22,13
2023-07-23T13:29:27.214000+00:00,9133,1215,27,14
2023-07-23T13:29:27.214000+00:00,9133,1215,3,15
2023-07-23T13:29:28.917000+00:00,9133,1215,24,15
2023-07-23T13:29:28.917000+00:00,9133,1215,3,16
2023-07-23T13:29:29.620000+00:00,9133,1215,3,17
2023-07-23T13:29:29.620000+00:00,9133,1215,20,16
2023-07-23T13:29:31.854000+00:00,9133,1215,3,18
2023-07-23T13:29:31.854000+00:00,9133,1215,2,17
2023-07-23T13:30:58.790000+00:00,9133,1215,16,9
2023-07-23T13:30:58.790000+00:00,9133,1215,18,10
2023-07-23T13:31:47.102000+00:00,9133,1215,4,3
2023-07-23T13:31:47.102000+00:00,9133,1215,14,4
2023-07-23T13:31:52.727000+00:00,9133,1215,81,4
2023-07-23T13:31:52.727000+00:00,9133,1215,14,5
2023-07-23T13:31:57.336000+00:00,9133,1215,14,6
2023-07-23T13:31:57.336000+00:00,9133,1215,63,5
2023-07-23T13:32:02.133000+00:00,9133,1215,44,6
2023-07-23T13:32:02.133000+00:00,9133,1215,14,7
2023-07-23T13:32:04.258000+00:00,9133,1215,14,8
2023-07-23T13:32:04.258000+00:00,9133,1215,55,7
2023-07-23T13:32:07.727000+00:00,9133,1215,16,8
2023-07-23T13:32:07.727000+00:00,9133,1215,14,9
2023-07-23T13:32:09.117000+00:00,9133,1215,14,10
2023-07-23T13:32:09.117000+00:00,9133,1215,18,9
2023-07-23T13:32:13.930000+00:00,9133,1215,77,10
2023-07-23T13:32:13.930000+00:00,9133,1215,14,11
2023-07-23T13:33:46.459000+00:00,9133,1215,77,11
2023-07-23T13:33:46.459000+00:00,9133,1215,14,10
2023-07-23T13:37:22.033000+00:00,9133,1215,4,2
2023-07-23T13:37:22.033000+00:00,9133,1215,11,3
2023-07-23T13:37:28.658000+00:00,9133,1215,81,3
2023-07-23T13:37:28.658000+00:00,9133,1215,11,4
2023-07-23T13:37:38.346000+00:00,9133,1215,11,5
2023-07-23T13:37:38.346000+00:00,9133,1215,63,4
2023-07-23T13:37:39.486000+00:00,9133,1215,44,5
2023-07-23T13:37:39.486000+00:00,9133,1215,11,6
2023-07-23T13:37:42.174000+00:00,9133,1215,11,7
2023-07-23T13:37:42.174000+00:00,9133,1215,55,6
2023-07-23T13:37:55.642000+00:00,9133,1215,44,4
2023-07-23T13:37:55.642000+00:00,9133,1215,63,5
2023-07-23T13:40:42.264000+00:00,9133,1215,11,6
2023-07-23T13:40:42.264000+00:00,9133,1215,55,7
2023-07-23T13:42:18.591000+00:00,9133,1215,11,5
2023-07-23T13:42:18.591000+00:00,9133,1215,63,6
2023-07-23T13:43:21.283000+00:00,9133,1215,55,6
2023-07-23T13:43:21.283000+00:00,9133,1215,63,7
2023-07-23T13:43:21.955000+00:00,9133,1215,16,7
2023-07-23T13:43:21.955000+00:00,9133,1215,63,8
2023-07-23T13:43:31.471000+00:00,9133,1215,18,8
2023-07-23T13:43:31.471000+00:00,9133,1215,63,9
2023-07-23T13:43:32.064000+00:00,9133,1215,14,9
2023-07-23T13:43:32.064000+00:00,9133,1215,63,10
2023-07-23T13:43:34.924000+00:00,9133,1215,14,8
2023-07-23T13:43:34.924000+00:00,9133,1215,18,9
2023-07-23T13:43:36.471000+00:00,9133,1215,77,10
2023-07-23T13:43:36.471000+00:00,9133,1215,63,11
2023-07-23T13:43:40.892000+00:00,9133,1215,23,11
2023-07-23T13:43:40.892000+00:00,9133,1215,63,12
2023-07-23T13:43:42.627000+00:00,9133,1215,22,12
2023-07-23T13:43:42.627000+00:00,9133,1215,63,13
2023-07-23T13:43:54.377000+00:00,9133,1215,27,13
2023-07-23T13:43:54.377000+00:00,9133,1215,63,14
2023-07-23T13:45:19.688000+00:00,9133,1215,27,14
2023-07-23T13:45:19.688000+00:00,9133,1215,63,13
2023-07-23T13:46:44.092000+00:00,9133,1215,22,13
2023-07-23T13:46:44.092000+00:00,9133,1215,63,12
2023-07-23T13:47:54.200000+00:00,9133,1215,23,12
2023-07-23T13:47:54.200000+00:00,9133,1215,63,11
2023-07-23T13:48:00.513000+00:00,9133,1215,23,13
2023-07-23T13:48:00.513000+00:00,9133,1215,22,12
2023-07-23T13:48:02.028000+00:00,9133,1215,27,13
2023-07-23T13:48:02.028000+00:00,9133,1215,23,14
2023-07-23T13:48:04.560000+00:00,9133,1215,24,14
2023-07-23T13:48:04.560000+00:00,9133,1215,23,15
2023-07-23T13:48:07.731000+00:00,9133,1215,23,16
2023-07-23T13:48:07.731000+00:00,9133,1215,20,15
2023-07-23T13:48:08.216000+00:00,9133,1215,23,17
2023-07-23T13:48:08.216000+00:00,9133,1215,2,16
2023-07-23T13:52:08.774000+00:00,9133,1215,77,9
2023-07-23T13:52:08.774000+00:00,9133,1215,18,10
2023-07-23T13:52:08.790000+00:00,9133,1215,18,11
2023-07-23T13:52:08.790000+00:00,9133,1215,63,10
2023-07-23T13:52:11.633000+00:00,9133,1215,77,10
2023-07-23T13:52:11.633000+00:00,9133,1215,63,9
2023-07-23T13:52:16.899000+00:00,9133,1215,18,12
2023-07-23T13:52:16.899000+00:00,9133,1215,22,11
2023-07-23T13:52:18.914000+00:00,9133,1215,27,12
2023-07-23T13:52:18.914000+00:00,9133,1215,18,13
2023-07-23T13:52:22.227000+00:00,9133,1215,24,13
2023-07-23T13:52:22.227000+00:00,9133,1215,18,14
2023-07-23T13:52:29.586000+00:00,9133,1215,18,15
2023-07-23T13:52:29.586000+00:00,9133,1215,20,14
2023-07-23T13:52:32.164000+00:00,9133,1215,23,16
2023-07-23T13:52:32.164000+00:00,9133,1215,2,17
2023-07-23T13:52:38.320000+00:00,9133,1215,3,17
2023-07-23T13:52:38.320000+00:00,9133,1215,2,18
2023-07-23T13:53:56.569000+00:00,9133,1215,18,14
2023-07-23T13:53:56.569000+00:00,9133,1215,20,15
2023-07-23T13:56:46.613000+00:00,9133,1215,23,15
2023-07-23T13:56:46.613000+00:00,9133,1215,20,16
2023-07-23T13:58:03.283000+00:00,9133,1215,24,14
2023-07-23T13:58:03.283000+00:00,9133,1215,18,13
2023-07-23T13:58:06.799000+00:00,9133,1215,27,13
2023-07-23T13:58:06.799000+00:00,9133,1215,18,12
2023-07-23T13:58:11.893000+00:00,9133,1215,24,15
2023-07-23T13:58:11.893000+00:00,9133,1215,27,14
2023-07-23T13:58:11.893000+00:00,9133,1215,23,13
2023-07-23T13:58:15.049000+00:00,9133,1215,24,16
2023-07-23T13:58:15.049000+00:00,9133,1215,27,15
2023-07-23T13:58:15.049000+00:00,9133,1215,20,14
2023-07-23T13:58:17.814000+00:00,9133,1215,24,17
2023-07-23T13:58:17.814000+00:00,9133,1215,27,16
2023-07-23T13:58:17.814000+00:00,9133,1215,3,15
2023-07-23T13:58:23.970000+00:00,9133,1215,24,18
2023-07-23T13:58:23.970000+00:00,9133,1215,2,17
2023-07-23T13:59:44.719000+00:00,9133,1215,3,14
2023-07-23T13:59:44.719000+00:00,9133,1215,20,15
2023-07-23T14:00:51.390000+00:00,9133,1215,77,11
2023-07-23T14:00:51.390000+00:00,9133,1215,22,10
2023-07-23T14:00:54.858000+00:00,9133,1215,77,12
2023-07-23T14:00:54.858000+00:00,9133,1215,18,11
2023-07-23T14:01:05.686000+00:00,9133,1215,77,13
2023-07-23T14:01:05.686000+00:00,9133,1215,23,12
2023-07-23T14:02:32.107000+00:00,9133,1215,27,15
2023-07-23T14:02:32.107000+00:00,9133,1215,20,16
2023-07-23T14:02:34.044000+00:00,9133,1215,20,17
2023-07-23T14:02:34.044000+00:00,9133,1215,2,16
2023-07-23T14:02:44.403000+00:00,9133,1215,24,17
2023-07-23T14:02:44.403000+00:00,9133,1215,20,18
2023-07-23T14:02:54.075000+00:00,9133,1215,44,3
2023-07-23T14:02:54.075000+00:00,9133,1215,81,4
2023-07-23T14:03:09.059000+00:00,9133,1215,81,5
2023-07-23T14:03:09.059000+00:00,9133,1215,11,6
2023-07-23T14:03:09.059000+00:00,9133,1215,55,4
2023-07-23T14:03:10.856000+00:00,9133,1215,16,6
2023-07-23T14:03:10.856000+00:00,9133,1215,11,7
2023-07-23T14:03:13.778000+00:00,9133,1215,81,6
2023-07-23T14:03:13.778000+00:00,9133,1215,16,5
2023-07-23T14:03:53.215000+00:00,9133,1215,18,10
2023-07-23T14:03:53.215000+00:00,9133,1215,22,11
2023-07-23T14:04:32.308000+00:00,9133,1215,81,5
2023-07-23T14:04:32.308000+00:00,9133,1215,16,6
2023-07-23T14:04:33.933000+00:00,9133,1215,16,7
2023-07-23T14:04:33.933000+00:00,9133,1215,11,6
2023-07-23T14:04:39.886000+00:00,9133,1215,14,9
2023-07-23T14:04:39.886000+00:00,9133,1215,63,8
2023-07-23T14:04:43.323000+00:00,9133,1215,16,8
2023-07-23T14:04:43.323000+00:00,9133,1215,63,7
2023-07-23T14:05:43.103000+00:00,9133,1215,44,2
2023-07-23T14:05:43.103000+00:00,9133,1215,4,3
2023-07-23T14:05:55.791000+00:00,9133,1215,81,4
2023-07-23T14:05:55.791000+00:00,9133,1215,55,5
2023-07-23T14:05:56.837000+00:00,9133,1215,11,5
2023-07-23T14:05:56.837000+00:00,9133,1215,55,6
2023-07-23T14:06:06.728000+00:00,9133,1215,55,7
2023-07-23T14:06:06.728000+00:00,9133,1215,63,6
2023-07-23T14:06:17.259000+00:00,9133,1215,16,7
2023-07-23T14:06:17.259000+00:00,9133,1215,55,8
2023-07-23T14:06:40.727000+00:00,9133,1215,23,11
2023-07-23T14:06:40.727000+00:00,9133,1215,22,12
2023-07-23T14:06:41.727000+00:00,9133,1215,77,12
2023-07-23T14:06:41.727000+00:00,9133,1215,22,13
2023-07-23T14:06:44.180000+00:00,9133,1215,3,13
2023-07-23T14:06:44.180000+00:00,9133,1215,22,14
2023-07-23T14:06:48.228000+00:00,9133,1215,27,14
2023-07-23T14:06:48.228000+00:00,9133,1215,22,15
2023-07-23T14:06:51.618000+00:00,9133,1215,22,16
2023-07-23T14:06:51.618000+00:00,9133,1215,2,15
2023-07-23T14:08:55.272000+00:00,9133,1215,81,5
2023-07-23T14:08:55.272000+00:00,9133,1215,11,4
2023-07-23T14:09:03.818000+00:00,9133,1215,16,6
2023-07-23T14:09:03.818000+00:00,9133,1215,63,7
2023-07-23T14:09:08.100000+00:00,9133,1215,55,7
2023-07-23T14:09:08.100000+00:00,9133,1215,63,8
2023-07-23T14:12:41.643000+00:00,9133,1215,44,3
2023-07-23T14:12:41.643000+00:00,9133,1215,4,2
2023-07-23T14:12:53.627000+00:00,9133,1215,44,4
2023-07-23T14:12:53.627000+00:00,9133,1215,11,3
2023-07-23T14:12:58.439000+00:00,9133,1215,44,5
2023-07-23T14:12:58.439000+00:00,9133,1215,81,4
2023-07-23T14:22:52.726000+00:00,9133,1215,44,4
2023-07-23T14:22:52.726000+00:00,9133,1215,81,5
2023-07-23T14:34:05.964000+00:00,9133,1215,55,8
2023-07-23T14:34:05.964000+00:00,9133,1215,63,7
2023-07-23T14:38:40.334000+00:00,9133,1215,22,15
2023-07-23T14:38:40.334000+00:00,9133,1215,2,16
2023-07-23T14:38:47.084000+00:00,9133,1215,24,16
2023-07-23T14:38:47.084000+00:00,9133,1215,2,17
2023-07-23T14:39:50.645000+00:00,9133,1215,20,17
2023-07-23T14:39:50.645000+00:00,9133,1215,2,18
2023-07-23T14:42:28.236000+00:00,9133,1215,16,7
2023-07-23T14:42:28.236000+00:00,9133,1215,63,6
2023-07-29T14:19:53.311000+00:00,9140,1216,1,1
2023-07-29T14:19:53.311000+00:00,9140,1216,81,2
2023-07-29T14:19:53.311000+00:00,9140,1216,55,3
2023-07-29T14:19:53.311000+00:00,9140,1216,16,4
2023-07-29T14:19:53.311000+00:00,9140,1216,4,5
2023-07-29T14:19:53.311000+00:00,9140,1216,10,6
2023-07-29T14:19:53.311000+00:00,9140,1216,44,7
2023-07-29T14:19:53.311000+00:00,9140,1216,11,8
2023-07-29T14:19:53.311000+00:00,9140,1216,31,9
2023-07-29T14:19:53.311000+00:00,9140,1216,63,10
2023-07-29T14:19:53.311000+00:00,9140,1216,3,11
2023-07-29T14:19:53.311000+00:00,9140,1216,23,12
2023-07-29T14:19:53.311000+00:00,9140,1216,2,13
2023-07-29T14:19:53.311000+00:00,9140,1216,18,14
2023-07-29T14:19:53.311000+00:00,9140,1216,14,15
2023-07-29T14:19:53.311000+00:00,9140,1216,22,16
2023-07-29T14:19:53.311000+00:00,9140,1216,77,17
2023-07-29T14:19:53.311000+00:00,9140,1216,20,18
2023-07-29T14:19:53.311000+00:00,9140,1216,24,19
2023-07-29T14:19:53.311000+00:00,9140,1216,27,20
2023-07-29T15:50:58.015000+00:00,9140,1216,81,3
2023-07-29T15:50:58.015000+00:00,9140,1216,55,4
2023-07-29T15:50:58.015000+00:00,9140,1216,16,2
2023-07-29T15:50:59.015000+00:00,9140,1216,81,4
2023-07-29T15:50:59.015000+00:00,9140,1216,55,5
2023-07-29T15:50:59.015000+00:00,9140,1216,4,3
2023-07-29T15:51:01.719000+00:00,9140,1216,81,5
2023-07-29T15:51:01.719000+00:00,9140,1216,55,6
2023-07-29T15:51:01.719000+00:00,9140,1216,10,7
2023-07-29T15:51:01.719000+00:00,9140,1216,44,8
2023-07-29T15:51:01.719000+00:00,9140,1216,11,9
2023-07-29T15:51:01.719000+00:00,9140,1216,31,4
2023-07-29T15:51:02.562000+00:00,9140,1216,81,6
2023-07-29T15:51:02.562000+00:00,9140,1216,55,7
2023-07-29T15:51:02.562000+00:00,9140,1216,10,8
2023-07-29T15:51:02.562000+00:00,9140,1216,44,9
2023-07-29T15:51:02.562000+00:00,9140,1216,11,10
2023-07-29T15:51:02.562000+00:00,9140,1216,63,5
2023-07-29T15:51:04.484000+00:00,9140,1216,81,7
2023-07-29T15:51:04.484000+00:00,9140,1216,55,8
2023-07-29T15:51:04.484000+00:00,9140,1216,10,9
2023-07-29T15:51:04.484000+00:00,9140,1216,44,10
2023-07-29T15:51:04.484000+00:00,9140,1216,11,11
2023-07-29T15:51:04.484000+00:00,9140,1216,3,12
2023-07-29T15:51:04.484000+00:00,9140,1216,23,13
2023-07-29T15:51:04.484000+00:00,9140,1216,2,6
2023-07-29T15:51:05.422000+00:00,9140,1216,81,8
2023-07-29T15:51:05.422000+00:00,9140,1216,55,9
2023-07-29T15:51:05.422000+00:00,9140,1216,10,10
2023-07-29T15:51:05.422000+00:00,9140,1216,44,11
2023-07-29T15:51:05.422000+00:00,9140,1216,11,12
2023-07-29T15:51:05.422000+00:00,9140,1216,3,13
2023-07-29T15:51:05.422000+00:00,9140,1216,23,14
2023-07-29T15:51:05.422000+00:00,9140,1216,18,15
2023-07-29T15:51:05.422000+00:00,9140,1216,14,7
2023-07-29T15:51:06+00:00,9140,1216,81,9
2023-07-29T15:51:06+00:00,9140,1216,55,10
2023-07-29T15:51:06+00:00,9140,1216,10,11
2023-07-29T15:51:06+00:00,9140,1216,44,12
2023-07-29T15:51:06+00:00,9140,1216,11,13
2023-07-29T15:51:06+00:00,9140,1216,3,14
2023-07-29T15:51:06+00:00,9140,1216,23,15
2023-07-29T15:51:06+00:00,9140,1216,18,16
2023-07-29T15:51:06+00:00,9140,1216,22,8
2023-07-29T15:51:07.484000+00:00,9140,1216,81,10
2023-07-29T15:51:07.484000+00:00,9140,1216,55,11
2023-07-29T15:51:07.484000+00:00,9140,1216,10,12
2023-07-29T15:51:07.484000+00:00,9140,1216,44,13
2023-07-29T15:51:07.484000+00:00,9140,1216,11,14
2023-07-29T15:51:07.484000+00:00,9140,1216,3,15
2023-07-29T15:51:07.484000+00:00,9140,1216,23,16
2023-07-29T15:51:07.484000+00:00,9140,1216,18,17
2023-07-29T15:51:07.484000+00:00,9140,1216,77,18
2023-07-29T15:51:07.484000+00:00,9140,1216,20,9
2023-07-29T15:51:08.343000+00:00,9140,1216,81,11
2023-07-29T15:51:08.343000+00:00,9140,1216,55,12
2023-07-29T15:51:08.343000+00:00,9140,1216,10,13
2023-07-29T15:51:08.343000+00:00,9140,1216,44,14
2023-07-29T15:51:08.343000+00:00,9140,1216,11,15
2023-07-29T15:51:08.343000+00:00,9140,1216,3,16
2023-07-29T15:51:08.343000+00:00,9140,1216,23,17
2023-07-29T15:51:08.343000+00:00,9140,1216,18,18
2023-07-29T15:51:08.343000+00:00,9140,1216,77,19
2023-07-29T15:51:08.343000+00:00,9140,1216,24,10
2023-07-29T15:51:17.312000+00:00,9140,1216,55,13
2023-07-29T15:51:17.312000+00:00,9140,1216,10,12
2023-07-29T15:51:18.890000+00:00,9140,1216,55,14
2023-07-29T15:51:18.890000+00:00,9140,1216,44,15
2023-07-29T15:51:18.890000+00:00,9140,1216,11,13
2023-07-29T15:51:20.968000+00:00,9140,1216,55,15
2023-07-29T15:51:20.968000+00:00,9140,1216,44,14
2023-07-29T15:51:23.609000+00:00,9140,1216,23,18
2023-07-29T15:51:23.609000+00:00,9140,1216,18,17
2023-07-29T15:52:39.389000+00:00,9140,1216,81,10
2023-07-29T15:52:39.389000+00:00,9140,1216,24,11
2023-07-29T15:53:05.983000+00:00,9140,1216,81,7
2023-07-29T15:53:05.983000+00:00,9140,1216,14,8
2023-07-29T15:53:05.983000+00:00,9140,1216,22,9
2023-07-29T15:53:05.983000+00:00,9140,1216,20,10
2023-07-29T15:53:09.280000+00:00,9140,1216,10,10
2023-07-29T15:53:09.280000+00:00,9140,1216,20,11
2023-07-29T15:53:09.280000+00:00,9140,1216,24,12
2023-07-29T15:53:09.983000+00:00,9140,1216,11,12
2023-07-29T15:53:09.983000+00:00,9140,1216,24,13
2023-07-29T15:53:10.655000+00:00,9140,1216,1,2
2023-07-29T15:53:10.655000+00:00,9140,1216,81,1
2023-07-29T15:53:10.655000+00:00,9140,1216,16,3
2023-07-29T15:53:10.655000+00:00,9140,1216,4,4
2023-07-29T15:53:10.655000+00:00,9140,1216,31,5
2023-07-29T15:53:10.655000+00:00,9140,1216,63,6
2023-07-29T15:53:10.655000+00:00,9140,1216,2,7
2023-07-29T15:53:12.155000+00:00,9140,1216,44,13
2023-07-29T15:53:12.155000+00:00,9140,1216,24,14
2023-07-29T15:53:13.936000+00:00,9140,1216,16,4
2023-07-29T15:53:13.936000+00:00,9140,1216,4,5
2023-07-29T15:53:13.936000+00:00,9140,1216,10,3
2023-07-29T15:53:13.936000+00:00,9140,1216,31,6
2023-07-29T15:53:13.936000+00:00,9140,1216,63,7
2023-07-29T15:53:13.936000+00:00,9140,1216,2,8
2023-07-29T15:53:13.936000+00:00,9140,1216,14,9
2023-07-29T15:53:13.936000+00:00,9140,1216,22,10
2023-07-29T15:53:14.764000+00:00,9140,1216,16,5
2023-07-29T15:53:14.764000+00:00,9140,1216,4,6
2023-07-29T15:53:14.764000+00:00,9140,1216,11,4
2023-07-29T15:53:14.764000+00:00,9140,1216,31,7
2023-07-29T15:53:14.764000+00:00,9140,1216,63,8
2023-07-29T15:53:14.764000+00:00,9140,1216,2,9
2023-07-29T15:53:14.764000+00:00,9140,1216,14,10
2023-07-29T15:53:14.764000+00:00,9140,1216,22,11
2023-07-29T15:53:14.764000+00:00,9140,1216,20,12
2023-07-29T15:53:16.998000+00:00,9140,1216,16,6
2023-07-29T15:53:16.998000+00:00,9140,1216,4,7
2023-07-29T15:53:16.998000+00:00,9140,1216,44,5
2023-07-29T15:53:16.998000+00:00,9140,1216,31,8
2023-07-29T15:53:16.998000+00:00,9140,1216,63,9
2023-07-29T15:53:16.998000+00:00,9140,1216,2,10
2023-07-29T15:53:16.998000+00:00,9140,1216,14,11
2023-07-29T15:53:16.998000+00:00,9140,1216,22,12
2023-07-29T15:53:16.998000+00:00,9140,1216,20,13
2023-07-29T15:53:17.905000+00:00,9140,1216,55,6
2023-07-29T15:53:17.905000+00:00,9140,1216,16,7
2023-07-29T15:53:17.905000+00:00,9140,1216,4,8
2023-07-29T15:53:17.905000+00:00,9140,1216,31,9
2023-07-29T15:53:17.905000+00:00,9140,1216,63,10
2023-07-29T15:53:17.905000+00:00,9140,1216,2,11
2023-07-29T15:53:17.905000+00:00,9140,1216,14,12
2023-07-29T15:53:17.905000+00:00,9140,1216,22,13
2023-07-29T15:53:17.905000+00:00,9140,1216,20,14
